,id,ALLANIMALPROTECTION,ALLENVIRONMENT,ALLCOST,ALLHEALTH,ALLRELIGIOUSSPIRITUAL,ALLSOCIALINFLUENCE,ALLSOCIALJUSTICEWORLDHUNGER,ALLFOODTREND,ALLDISGUST
963,8823.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0
964,8828.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
965,8838.0,3.0,5.0,2.0,5.0,4.0,2.0,4.0,1.0,4.0
966,8842.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
967,8883.0,3.0,2.0,1.0,2.0,2.0,5.0,2.0,5.0,1.0
968,8887.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0
969,8898.0,4.0,3.0,5.0,5.0,1.0,1.0,4.0,1.0,1.0
970,8910.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0
971,8918.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0
972,8935.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0
973,8956.0,4.0,3.0,2.0,5.0,5.0,2.0,3.0,3.0,5.0
974,8972.0,,,,,,,,,
975,8981.0,2.0,3.0,5.0,5.0,1.0,2.0,3.0,1.0,1.0
976,8997.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0
977,8999.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
978,9022.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,4.0
979,9039.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0
980,9040.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
981,9042.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
982,9051.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0
983,9066.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0
984,9076.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
985,9085.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0
986,9090.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
987,9092.0,5.0,5.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0
988,9104.0,3.0,4.0,3.0,5.0,5.0,3.0,2.0,2.0,4.0
989,9111.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0
990,9117.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0
991,9120.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0
992,9123.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0
993,9143.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,1.0
994,9145.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0
995,9170.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0
996,9175.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0
997,9183.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0
998,9193.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
999,9207.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0
1000,9217.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
1001,9223.0,5.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0
1002,9250.0,1.0,3.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0
1003,9255.0,4.0,5.0,5.0,5.0,1.0,1.0,2.0,1.0,4.0
1004,9264.0,1.0,4.0,5.0,5.0,2.0,2.0,2.0,3.0,2.0
1005,9279.0,4.0,5.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0
1006,9285.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0
1007,9291.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1008,9299.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
1009,9309.0,5.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0
1010,9320.0,3.0,3.0,3.0,5.0,1.0,1.0,3.0,1.0,3.0
1011,9324.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,2.0
1012,9358.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0
1013,9375.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1014,9391.0,3.0,5.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0
1015,9402.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1016,9413.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0
1017,9425.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1018,9445.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0
1019,9462.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0
1020,9556.0,3.0,4.0,3.0,5.0,1.0,2.0,3.0,2.0,1.0
1021,9561.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0
1022,9566.0,4.0,4.0,1.0,4.0,1.0,2.0,1.0,3.0,4.0
1023,9576.0,3.0,4.0,2.0,5.0,3.0,3.0,3.0,2.0,2.0
1024,9577.0,1.0,5.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0
1025,9578.0,5.0,5.0,2.0,4.0,1.0,2.0,3.0,1.0,4.0
1026,9591.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,1.0,5.0
1027,9592.0,2.0,3.0,3.0,5.0,2.0,1.0,2.0,1.0,4.0
1028,9608.0,5.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,5.0
1029,9610.0,5.0,5.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0
1030,9614.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1031,9626.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1032,9631.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1033,9635.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1034,9647.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1035,9655.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0
1036,9666.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0
1037,9672.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1038,9675.0,1.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,5.0
1039,9678.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0
1040,9690.0,4.0,5.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0
1041,9692.0,4.0,3.0,2.0,4.0,3.0,1.0,3.0,2.0,4.0
1042,9703.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0
1043,9709.0,3.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0
1044,9714.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1045,9733.0,1.0,4.0,2.0,3.0,2.0,4.0,4.0,1.0,2.0
1046,9743.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1047,9750.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0
1048,9757.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
1049,9762.0,5.0,3.0,2.0,4.0,2.0,4.0,3.0,1.0,5.0
1050,9765.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1051,9774.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,1.0,5.0
1052,9779.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0
1053,9784.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0
1054,9792.0,5.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0
1055,9795.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0
1056,9798.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0
1057,9809.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0
1058,9812.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1059,9828.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0
1060,9844.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0
1061,9872.0,4.0,3.0,4.0,4.0,1.0,2.0,3.0,1.0,4.0
1062,9875.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0
1063,9890.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0
1064,9901.0,2.0,5.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
1065,9910.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0
1066,9916.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1067,9924.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1068,9928.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0
1069,9934.0,3.0,5.0,5.0,2.0,1.0,3.0,1.0,1.0,5.0
1070,9938.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1071,9949.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0
1072,9968.0,5.0,5.0,3.0,3.0,3.0,1.0,4.0,1.0,5.0
1073,9984.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0
1074,9985.0,3.0,3.0,2.0,4.0,5.0,4.0,2.0,1.0,4.0
1075,9989.0,3.0,4.0,5.0,3.0,1.0,1.0,2.0,2.0,3.0
1076,9993.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0
1077,10005.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0
1078,10007.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1079,10009.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0
1080,10012.0,2.0,4.0,3.0,5.0,1.0,2.0,2.0,3.0,3.0
1081,10017.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0
1082,10019.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,4.0,4.0
1083,10023.0,5.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,4.0
1084,10028.0,4.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0
1085,10029.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1086,10040.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0
1087,10045.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1088,10051.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1089,10057.0,4.0,4.0,4.0,5.0,3.0,1.0,4.0,4.0,4.0
1090,10099.0,2.0,5.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0
1091,10100.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0
1092,10102.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1093,10110.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0
1094,10114.0,,,,,,,,,
1095,10122.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0
1096,10123.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0
1097,10127.0,1.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,2.0
1098,10139.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0
1099,10161.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
1100,10164.0,2.0,4.0,2.0,4.0,1.0,3.0,2.0,1.0,4.0
1101,10184.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,5.0
1102,10188.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1103,10193.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0
1104,10196.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0
1105,10211.0,4.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0
1106,10224.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0
1107,10230.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1108,10240.0,3.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0
1109,10250.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0
1110,10257.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0
1111,10265.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1112,10270.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,3.0
1113,10284.0,4.0,4.0,2.0,5.0,1.0,2.0,3.0,2.0,4.0
1114,10285.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
1115,10288.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
1116,10289.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0
1117,10300.0,4.0,4.0,3.0,5.0,2.0,2.0,2.0,1.0,3.0
1118,10303.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
1119,10307.0,4.0,3.0,5.0,4.0,1.0,4.0,5.0,3.0,4.0
1120,10309.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
1121,10314.0,5.0,4.0,4.0,5.0,1.0,1.0,3.0,1.0,5.0
1122,10326.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
1123,10333.0,5.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0
1124,10335.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0
1125,10352.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0
1126,10369.0,4.0,3.0,3.0,5.0,1.0,1.0,3.0,1.0,4.0
1127,10370.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0
1128,10400.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0
1129,10402.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0
1130,10429.0,5.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,5.0
1131,10435.0,5.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,5.0
1132,10439.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0
1133,10443.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0
1134,10474.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0
1135,10476.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0
1136,10483.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0
1137,10488.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
1138,10490.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0
1139,10492.0,2.0,4.0,3.0,5.0,1.0,2.0,3.0,1.0,3.0
1140,10495.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0
1141,10501.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
1142,10508.0,4.0,4.0,1.0,5.0,3.0,1.0,2.0,1.0,3.0
1143,10509.0,1.0,1.0,3.0,4.0,1.0,5.0,2.0,2.0,1.0
1144,10516.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
1145,10535.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0
1146,10560.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0
1147,10563.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,1.0,2.0
1148,10572.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,3.0,1.0
1149,10574.0,5.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0
1150,10580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1151,10582.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0
1152,10599.0,3.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0
1153,10601.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0
1154,10649.0,5.0,4.0,3.0,5.0,2.0,1.0,3.0,1.0,5.0
1155,10671.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1156,10679.0,5.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,4.0
1157,10680.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,1.0,4.0
1158,10685.0,5.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0
1159,10689.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0
1160,10690.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
1161,10693.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0
1162,10711.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0
1163,10716.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0
1164,10719.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1165,10726.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0
1166,10749.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0
1167,10752.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1168,10769.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0
1169,10772.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,3.0,1.0
1170,10780.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0
1171,10782.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0
1172,10783.0,3.0,2.0,3.0,2.0,3.0,5.0,2.0,1.0,1.0
1173,10787.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
1174,10801.0,5.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0
1175,10802.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,4.0
1176,10809.0,5.0,2.0,2.0,4.0,5.0,1.0,1.0,2.0,4.0
1177,10817.0,5.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0
1178,10821.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1179,10829.0,1.0,2.0,1.0,3.0,5.0,3.0,1.0,2.0,1.0
1180,10831.0,5.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,3.0
1181,10837.0,3.0,5.0,2.0,5.0,1.0,2.0,5.0,2.0,1.0
1182,10851.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0
1183,10854.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1184,10855.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0
1185,10858.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0
1186,10859.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0
1187,10865.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1188,10874.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0
1189,10877.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0
1190,10884.0,4.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,4.0
1191,10886.0,5.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0
1192,10887.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0
1193,10905.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
1194,10907.0,4.0,4.0,5.0,3.0,1.0,3.0,5.0,2.0,3.0
1195,10913.0,1.0,5.0,3.0,5.0,1.0,3.0,2.0,1.0,1.0
1196,10928.0,5.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,5.0
1197,10937.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,5.0
1198,10946.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0
1199,10957.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0
1200,10959.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0
1201,10962.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
1202,10974.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,4.0
1203,10982.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0
1204,10984.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0
1205,10988.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
1206,11001.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,3.0,3.0
1207,11002.0,5.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0
1208,11007.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0
1209,11023.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
1210,11028.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0
1211,11029.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0
1212,11038.0,5.0,5.0,1.0,2.0,2.0,1.0,5.0,1.0,5.0
1213,11045.0,5.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,5.0
1214,11054.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0
1215,11056.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0
1216,11069.0,5.0,2.0,3.0,3.0,5.0,1.0,4.0,1.0,4.0
1217,11074.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1218,11077.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0
1219,11094.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1220,11096.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0
1221,11099.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
1222,11101.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
1223,11121.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
1224,11127.0,3.0,5.0,1.0,5.0,1.0,1.0,3.0,1.0,3.0
1225,11133.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0
1226,11136.0,4.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0
1227,11139.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0
1228,11142.0,4.0,4.0,3.0,4.0,1.0,2.0,4.0,1.0,5.0
1229,11156.0,5.0,4.0,2.0,3.0,1.0,2.0,4.0,1.0,5.0
1230,11184.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1231,11185.0,5.0,5.0,1.0,4.0,1.0,3.0,4.0,1.0,5.0
1232,11214.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0
1233,11224.0,5.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0
1234,11234.0,5.0,5.0,5.0,5.0,1.0,2.0,4.0,1.0,5.0
1235,11236.0,5.0,4.0,1.0,3.0,4.0,1.0,4.0,1.0,5.0
1236,11238.0,3.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0
1237,11251.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0
1238,11257.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,5.0
1239,11258.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0
1240,11264.0,3.0,5.0,1.0,5.0,5.0,3.0,3.0,1.0,5.0
1241,11274.0,5.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0
1242,11270.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
1243,11272.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,5.0
1244,11279.0,5.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0
1245,11285.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0
1246,11286.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1247,11290.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,2.0,1.0
1248,11299.0,5.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0
1249,11309.0,2.0,1.0,3.0,3.0,4.0,4.0,5.0,2.0,1.0
1250,11314.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
1251,11317.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,1.0,4.0
1252,11320.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1253,11333.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0
1254,11334.0,5.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,5.0
1255,11345.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0
1256,11349.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0
1257,11352.0,2.0,3.0,3.0,4.0,1.0,5.0,2.0,2.0,4.0
1258,11361.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0
1259,11384.0,3.0,4.0,1.0,5.0,1.0,3.0,2.0,1.0,5.0
1260,11394.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
1261,11395.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0
1262,11412.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
1263,11434.0,2.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0
1264,11436.0,4.0,4.0,2.0,5.0,2.0,3.0,1.0,2.0,1.0
1265,11459.0,4.0,5.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0
1266,11474.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0
1267,11479.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1268,11483.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
1269,11491.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1270,11499.0,5.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0
1271,11512.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0
1272,11517.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0
1273,11521.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0
1274,11532.0,4.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,4.0
1275,11533.0,5.0,5.0,3.0,5.0,3.0,1.0,5.0,2.0,3.0
1276,11536.0,5.0,5.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0
1277,11539.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0,1.0,5.0
1278,11559.0,5.0,5.0,5.0,4.0,1.0,1.0,3.0,1.0,1.0
1279,11560.0,5.0,4.0,1.0,5.0,4.0,3.0,3.0,4.0,5.0
